time,x,y,vx,vy
66.000,226.269,2.823,-23.686,5.211
66.100,223.880,3.375,-24.097,5.837
66.200,221.450,3.990,-24.508,6.448
66.300,218.979,4.664,-24.918,7.043
66.400,216.466,5.398,-25.328,7.620
66.500,213.913,6.188,-25.737,8.180
66.600,211.319,7.033,-26.145,8.722
66.700,208.684,7.931,-26.553,9.244
66.800,206.009,8.881,-26.960,9.747
66.900,203.292,9.880,-27.365,10.229
67.000,200.536,10.926,-27.770,10.690
67.100,197.738,12.017,-28.173,11.129
67.200,194.901,13.151,-28.575,11.545
67.300,192.023,14.326,-28.975,11.938
67.400,189.106,15.538,-29.374,12.307
67.500,186.149,16.786,-29.771,12.651
67.600,183.152,18.068,-30.166,12.970
67.700,180.115,19.379,-30.560,13.263
67.800,177.040,20.719,-30.951,13.529
67.900,173.925,22.084,-31.340,13.767
68.000,170.772,23.472,-31.727,13.977
68.100,167.580,24.879,-32.111,14.158
68.200,164.350,26.302,-32.493,14.309
68.300,161.082,27.739,-32.872,14.430
68.400,157.775,29.187,-33.249,14.519
68.500,154.432,30.642,-33.623,14.577
68.600,151.051,32.101,-33.993,14.603
68.700,147.633,33.562,-34.361,14.595
68.800,144.179,35.019,-34.726,14.553
68.900,140.688,36.471,-35.087,14.477
69.000,137.162,37.913,-35.445,14.365
69.100,133.599,39.343,-35.799,14.217
69.200,130.002,40.756,-36.150,14.033
69.300,126.370,42.148,-36.496,13.811
69.400,122.703,43.517,-36.840,13.551
69.500,119.002,44.857,-37.179,13.251
69.600,115.267,46.166,-37.514,12.913
69.700,111.499,47.438,-37.844,12.534
69.800,107.698,48.671,-38.171,12.114
69.900,103.865,49.860,-38.493,11.652
70.000,100.000,51.000,-38.811,11.148
