time,x,y,vx,vy
54.661,550.320,19.345,-20.466,2.280
55.242,549.702,19.391,-20.686,2.310
55.824,549.078,19.434,-20.905,2.340
56.408,548.448,19.473,-21.123,2.370
56.992,547.811,19.507,-21.340,2.400
57.578,547.168,19.538,-21.555,2.430
58.165,546.518,19.564,-21.768,2.460
58.752,545.862,19.587,-21.981,2.490
59.340,545.199,19.606,-22.191,2.520
59.928,544.530,19.621,-22.401,2.550
60.517,543.855,19.632,-22.609,2.580
61.106,543.174,19.640,-22.816,2.610
61.696,542.486,19.644,-23.021,2.640
62.285,541.792,19.644,-23.225,2.670
62.874,541.093,19.641,-23.428,2.700
63.463,540.387,19.634,-23.629,2.730
64.052,539.675,19.624,-23.829,2.760
64.641,538.957,19.611,-24.028,2.790
65.229,538.233,19.594,-24.225,2.820
65.816,537.503,19.573,-24.421,2.850
66.403,536.768,19.550,-24.615,2.880
66.989,536.027,19.523,-24.808,2.910
67.574,535.279,19.493,-24.999,2.940
68.159,534.527,19.460,-25.189,2.970
68.742,533.768,19.424,-25.378,3.000
69.324,533.004,19.384,-25.565,3.030
69.905,532.234,19.342,-25.751,3.060
70.485,531.459,19.297,-25.935,3.090
71.063,530.678,19.249,-26.118,3.120
71.640,529.892,19.198,-26.300,3.150
72.215,529.100,19.145,-26.480,3.180
72.788,528.303,19.088,-26.659,3.210
73.360,527.501,19.029,-26.836,3.240
73.930,526.693,18.967,-27.012,3.270
74.498,525.880,18.903,-27.186,3.300
75.064,525.062,18.836,-27.359,3.330
75.628,524.238,18.767,-27.530,3.360
76.190,523.410,18.695,-27.700,3.390
76.750,522.576,18.621,-27.869,3.420
77.307,521.738,18.544,-28.036,3.450
77.862,520.894,18.465,-28.201,3.480
78.415,520.046,18.384,-28.365,3.510
78.965,519.192,18.301,-28.528,3.540
79.513,518.334,18.215,-28.689,3.570
80.058,517.471,18.127,-28.849,3.600
80.601,516.603,18.038,-29.007,3.630
81.141,515.731,17.946,-29.164,3.660
81.678,514.853,17.852,-29.319,3.690
82.212,513.972,17.757,-29.473,3.720
82.743,513.085,17.659,-29.625,3.750
83.271,512.194,17.560,-29.776,3.780
83.797,511.299,17.459,-29.925,3.810
84.319,510.399,17.356,-30.073,3.840
84.838,509.494,17.251,-30.219,3.870
85.354,508.585,17.145,-30.364,3.900
85.867,507.672,17.037,-30.507,3.930
86.376,506.755,16.928,-30.649,3.960
86.882,505.833,16.817,-30.789,3.990
87.385,504.908,16.705,-30.928,4.020
87.884,503.978,16.591,-31.065,4.050
88.380,503.044,16.476,-31.201,4.080
88.873,502.106,16.360,-31.335,4.110
89.362,501.164,16.243,-31.467,4.140
89.848,500.218,16.124,-31.598,4.170
90.330,499.268,16.004,-31.728,4.200
90.808,498.314,15.883,-31.856,4.230
91.282,497.357,15.761,-31.982,4.260
91.753,496.395,15.638,-32.107,4.290
92.221,495.430,15.514,-32.231,4.320
92.684,494.461,15.389,-32.352,4.350
93.144,493.489,15.264,-32.473,4.380
93.600,492.513,15.137,-32.591,4.410
94.052,491.534,15.010,-32.708,4.440
94.501,490.551,14.882,-32.824,4.470
94.945,489.564,14.753,-32.938,4.500
95.386,488.574,14.624,-33.050,4.530
95.823,487.581,14.494,-33.161,4.560
96.255,486.585,14.363,-33.270,4.590
96.684,485.585,14.232,-33.378,4.620
97.109,484.582,14.101,-33.484,4.650
97.530,483.576,13.969,-33.589,4.680
97.948,482.567,13.837,-33.692,4.710
98.361,481.554,13.705,-33.793,4.740
98.770,480.539,13.572,-33.893,4.770
99.175,479.521,13.440,-33.991,4.800
99.576,478.500,13.307,-34.087,4.830
99.973,477.476,13.174,-34.182,4.860
100.367,476.449,13.041,-34.276,4.890
100.756,475.419,12.908,-34.367,4.920
101.141,474.387,12.775,-34.457,4.950
101.522,473.352,12.642,-34.546,4.980
101.900,472.314,12.509,-34.633,5.010
102.273,471.274,12.377,-34.718,5.040
102.642,470.231,12.244,-34.801,5.070
103.008,469.186,12.112,-34.883,5.100
103.369,468.138,11.981,-34.964,5.130
103.726,467.088,11.850,-35.042,5.160
104.080,466.035,11.719,-35.120,5.190
104.430,464.981,11.589,-35.195,5.220
104.775,463.924,11.459,-35.269,5.250
105.117,462.865,11.330,-35.341,5.280
105.455,461.803,11.201,-35.411,5.310
105.789,460.740,11.073,-35.480,5.340
106.119,459.675,10.946,-35.547,5.370
106.446,458.607,10.820,-35.613,5.400
106.769,457.538,10.694,-35.677,5.430
107.088,456.467,10.569,-35.739,5.460
107.403,455.393,10.446,-35.799,5.490
107.714,454.319,10.323,-35.858,5.520
108.022,453.242,10.201,-35.915,5.550
108.326,452.164,10.081,-35.971,5.580
108.627,451.084,9.961,-36.025,5.610
108.924,450.002,9.843,-36.077,5.640
109.218,448.919,9.725,-36.127,5.670
109.508,447.835,9.609,-36.176,5.700
109.794,446.749,9.495,-36.223,5.730
110.077,445.661,9.381,-36.269,5.760
110.357,444.572,9.269,-36.312,5.790
110.633,443.482,9.158,-36.354,5.820
110.907,442.391,9.048,-36.395,5.850
111.176,441.299,8.939,-36.434,5.880
111.443,440.205,8.832,-36.471,5.910
111.706,439.111,8.726,-36.506,5.940
111.967,438.015,8.621,-36.540,5.970
112.224,436.918,8.517,-36.572,6.000
112.478,435.821,8.415,-36.603,6.030
112.728,434.722,8.313,-36.632,6.060
112.976,433.623,8.213,-36.660,6.090
113.221,432.522,8.114,-36.685,6.120
113.463,431.422,8.017,-36.710,6.150
113.702,430.320,7.920,-36.732,6.180
113.938,429.218,7.825,-36.754,6.210
114.172,428.115,7.731,-36.773,6.240
114.402,427.011,7.638,-36.791,6.270
114.630,425.907,7.546,-36.808,6.300
114.855,424.803,7.456,-36.823,6.330
115.077,423.698,7.366,-36.836,6.360
115.297,422.593,7.278,-36.848,6.390
115.514,421.487,7.191,-36.858,6.420
115.729,420.381,7.106,-36.867,6.450
115.940,419.275,7.021,-36.874,6.480
116.150,418.169,6.938,-36.880,6.510
116.357,417.062,6.856,-36.884,6.540
116.561,415.956,6.775,-36.887,6.570
116.763,414.849,6.695,-36.888,6.600
116.963,413.742,6.616,-36.888,6.630
117.160,412.636,6.539,-36.887,6.660
117.355,411.529,6.463,-36.884,6.690
117.548,410.423,6.388,-36.879,6.720
117.739,409.316,6.314,-36.873,6.750
117.927,408.210,6.241,-36.866,6.780
118.113,407.105,6.169,-36.857,6.810
118.297,405.999,6.099,-36.846,6.840
118.479,404.894,6.030,-36.835,6.870
118.659,403.789,5.962,-36.822,6.900
118.837,402.685,5.895,-36.807,6.930
119.013,401.581,5.829,-36.791,6.960
119.186,400.477,5.764,-36.774,6.990
119.358,399.374,5.701,-36.755,7.020
119.529,398.272,5.639,-36.735,7.050
119.697,397.170,5.578,-36.713,7.080
119.863,396.069,5.518,-36.690,7.110
120.028,394.969,5.459,-36.666,7.140
120.191,393.869,5.401,-36.641,7.170
120.352,392.770,5.345,-36.614,7.200
120.511,391.672,5.289,-36.585,7.230
120.669,390.575,5.235,-36.556,7.260
120.826,389.479,5.182,-36.525,7.290
120.980,388.384,5.130,-36.492,7.320
121.133,387.289,5.079,-36.459,7.350
121.285,386.196,5.030,-36.424,7.380
121.435,385.104,4.981,-36.388,7.410
121.584,384.013,4.934,-36.350,7.440
121.731,382.923,4.887,-36.311,7.470
121.877,381.834,4.842,-36.271,7.500
122.022,380.747,4.798,-36.230,7.530
122.165,379.660,4.755,-36.187,7.560
122.307,378.575,4.714,-36.143,7.590
122.448,377.492,4.673,-36.098,7.620
122.587,376.410,4.634,-36.052,7.650
122.726,375.329,4.595,-36.004,7.680
122.863,374.249,4.558,-35.955,7.710
122.999,373.171,4.522,-35.905,7.740
123.134,372.095,4.487,-35.854,7.770
123.269,371.020,4.453,-35.801,7.800
123.402,369.947,4.420,-35.748,7.830
123.534,368.875,4.388,-35.693,7.860
123.665,367.805,4.358,-35.637,7.890
123.795,366.737,4.328,-35.579,7.920
123.925,365.671,4.300,-35.521,7.950
124.053,364.606,4.273,-35.461,7.980
124.181,363.543,4.246,-35.400,8.010
124.308,362.482,4.221,-35.338,8.040
124.434,361.423,4.197,-35.275,8.070
124.560,360.365,4.175,-35.211,8.100
124.685,359.310,4.153,-35.145,8.130
124.809,358.257,4.132,-35.078,8.160
124.933,357.205,4.112,-35.011,8.190
125.056,356.156,4.094,-34.942,8.220
125.178,355.109,4.077,-34.872,8.250
125.300,354.064,4.060,-34.801,8.280
125.422,353.021,4.045,-34.729,8.310
125.543,351.980,4.031,-34.655,8.340
125.664,350.942,4.018,-34.581,8.370
125.784,349.905,4.006,-34.505,8.400
125.904,348.871,3.995,-34.429,8.430
126.024,347.840,3.985,-34.351,8.460
126.143,346.810,3.976,-34.273,8.490
126.263,345.783,3.969,-34.193,8.520
126.381,344.759,3.962,-34.112,8.550
126.500,343.737,3.956,-34.030,8.580
126.619,342.717,3.952,-33.947,8.610
126.737,341.700,3.949,-33.864,8.640
126.856,340.685,3.946,-33.779,8.670
126.974,339.673,3.945,-33.693,8.700
127.092,338.664,3.945,-33.606,8.730
127.211,337.657,3.946,-33.518,8.760
127.329,336.652,3.947,-33.429,8.790
127.448,335.651,3.950,-33.339,8.820
127.566,334.652,3.954,-33.248,8.850
127.685,333.656,3.959,-33.156,8.880
127.804,332.663,3.966,-33.063,8.910
127.923,331.672,3.973,-32.970,8.940
128.042,330.685,3.981,-32.875,8.970
128.162,329.700,3.990,-32.779,9.000
128.282,328.718,4.001,-32.683,9.030
128.402,327.739,4.012,-32.585,9.060
128.522,326.763,4.024,-32.486,9.090
128.643,325.790,4.038,-32.387,9.120
128.765,324.820,4.052,-32.287,9.150
128.886,323.852,4.068,-32.185,9.180
129.009,322.888,4.084,-32.083,9.210
129.131,321.927,4.102,-31.980,9.240
129.255,320.970,4.120,-31.876,9.270
129.379,320.015,4.140,-31.771,9.300
129.503,319.063,4.161,-31.666,9.330
129.628,318.115,4.182,-31.559,9.360
129.754,317.170,4.205,-31.452,9.390
129.881,316.228,4.229,-31.344,9.420
130.008,315.289,4.253,-31.234,9.450
130.136,314.354,4.279,-31.124,9.480
130.265,313.422,4.306,-31.014,9.510
130.394,312.493,4.334,-30.902,9.540
130.525,311.568,4.363,-30.790,9.570
130.656,310.646,4.393,-30.676,9.600
130.788,309.727,4.423,-30.562,9.630
130.921,308.812,4.455,-30.447,9.660
131.056,307.900,4.488,-30.332,9.690
131.191,306.992,4.522,-30.215,9.720
131.327,306.087,4.557,-30.098,9.750
131.464,305.186,4.593,-29.980,9.780
131.602,304.289,4.630,-29.861,9.810
131.742,303.394,4.667,-29.742,9.840
131.883,302.504,4.706,-29.621,9.870
132.024,301.617,4.746,-29.500,9.900
132.167,300.734,4.787,-29.379,9.930
132.312,299.855,4.829,-29.256,9.960
132.457,298.979,4.872,-29.133,9.990
132.604,298.107,4.916,-29.009,10.020
132.752,297.238,4.960,-28.884,10.050
132.902,296.374,5.006,-28.759,10.080
133.052,295.513,5.053,-28.633,10.110
133.205,294.656,5.101,-28.506,10.140
133.358,293.802,5.149,-28.378,10.170
133.514,292.953,5.199,-28.250,10.200
133.670,292.107,5.250,-28.121,10.230
133.829,291.266,5.302,-27.992,10.260
133.989,290.428,5.354,-27.862,10.290
134.150,289.594,5.408,-27.731,10.320
134.313,288.764,5.463,-27.600,10.350
134.478,287.938,5.518,-27.468,10.380
134.644,287.116,5.575,-27.335,10.410
134.812,286.298,5.632,-27.201,10.440
134.982,285.484,5.691,-27.067,10.470
135.154,284.674,5.750,-26.933,10.500
135.327,283.868,5.810,-26.798,10.530
135.502,283.066,5.872,-26.662,10.560
135.679,282.268,5.934,-26.526,10.590
135.858,281.474,5.997,-26.389,10.620
136.039,280.685,6.062,-26.251,10.650
136.222,279.899,6.127,-26.113,10.680
136.407,279.118,6.193,-25.974,10.710
136.594,278.341,6.260,-25.835,10.740
136.782,277.568,6.328,-25.695,10.770
136.973,276.799,6.397,-25.555,10.800
137.166,276.035,6.467,-25.414,10.830
137.361,275.274,6.538,-25.272,10.860
137.559,274.518,6.609,-25.131,10.890
137.758,273.767,6.682,-24.988,10.920
137.959,273.019,6.756,-24.845,10.950
138.163,272.276,6.830,-24.702,10.980
138.369,271.537,6.906,-24.558,11.010
138.578,270.802,6.982,-24.413,11.040
138.788,270.072,7.060,-24.268,11.070
139.001,269.346,7.138,-24.123,11.100
139.217,268.625,7.217,-23.977,11.130
139.434,267.908,7.297,-23.830,11.160
139.654,267.195,7.379,-23.684,11.190
139.877,266.487,7.461,-23.536,11.220
140.102,265.783,7.543,-23.388,11.250
140.330,265.083,7.627,-23.240,11.280
140.560,264.388,7.712,-23.092,11.310
140.792,263.698,7.798,-22.943,11.340
141.028,263.012,7.884,-22.793,11.370
141.265,262.330,7.972,-22.643,11.400
141.506,261.653,8.060,-22.493,11.430
141.749,260.981,8.150,-22.342,11.460
141.995,260.313,8.240,-22.191,11.490
142.243,259.649,8.331,-22.040,11.520
142.495,258.990,8.423,-21.888,11.550
142.749,258.336,8.516,-21.736,11.580
143.006,257.686,8.610,-21.583,11.610
143.265,257.041,8.705,-21.430,11.640
143.528,256.400,8.800,-21.277,11.670
143.793,255.764,8.897,-21.123,11.700
144.062,255.133,8.994,-20.969,11.730
144.333,254.506,9.092,-20.815,11.760
144.607,253.884,9.192,-20.660,11.790
144.885,253.267,9.292,-20.505,11.820
145.165,252.654,9.393,-20.350,11.850
145.448,252.046,9.495,-20.195,11.880
145.735,251.442,9.597,-20.039,11.910
146.024,250.843,9.701,-19.883,11.940
146.317,250.249,9.805,-19.726,11.970
146.612,249.660,9.911,-19.569,12.000
146.911,249.075,10.017,-19.412,12.030
147.213,248.495,10.124,-19.255,12.060
147.519,247.920,10.232,-19.098,12.090
147.827,247.349,10.341,-18.940,12.120
148.139,246.783,10.451,-18.782,12.150
148.454,246.222,10.561,-18.624,12.180
148.773,245.666,10.673,-18.465,12.210
149.095,245.114,10.785,-18.306,12.240
149.420,244.568,10.898,-18.147,12.270
149.749,244.025,11.013,-17.988,12.300
150.081,243.488,11.127,-17.829,12.330
150.416,242.956,11.243,-17.669,12.360
150.755,242.428,11.360,-17.510,12.390
151.098,241.905,11.477,-17.350,12.420
151.444,241.387,11.595,-17.190,12.450
151.794,240.874,11.714,-17.029,12.480
152.147,240.365,11.834,-16.869,12.510
152.504,239.862,11.954,-16.708,12.540
152.864,239.363,12.075,-16.547,12.570
153.228,238.869,12.197,-16.387,12.600
153.596,238.380,12.319,-16.225,12.630
153.967,237.895,12.442,-16.064,12.660
154.342,237.416,12.566,-15.903,12.690
154.721,236.941,12.690,-15.741,12.720
155.104,236.471,12.814,-15.580,12.750
155.490,236.006,12.940,-15.418,12.780
155.880,235.546,13.065,-15.256,12.810
156.274,235.091,13.191,-15.094,12.840
156.672,234.641,13.318,-14.932,12.870
157.073,234.195,13.445,-14.770,12.900
157.478,233.754,13.572,-14.608,12.930
157.888,233.319,13.700,-14.446,12.960
158.300,232.888,13.828,-14.283,12.990
158.717,232.462,13.956,-14.121,13.020
159.138,232.040,14.085,-13.959,13.050
159.562,231.624,14.214,-13.796,13.080
159.991,231.213,14.343,-13.633,13.110
160.423,230.806,14.472,-13.471,13.140
160.859,230.404,14.602,-13.308,13.170
161.299,230.008,14.731,-13.145,13.200
161.743,229.616,14.861,-12.983,13.230
162.191,229.229,14.991,-12.820,13.260
162.642,228.846,15.121,-12.657,13.290
163.098,228.469,15.252,-12.494,13.320
163.557,228.097,15.382,-12.332,13.350
164.021,227.729,15.512,-12.169,13.380
164.488,227.367,15.643,-12.006,13.410
164.959,227.009,15.773,-11.843,13.440
165.434,226.656,15.903,-11.681,13.470
165.914,226.308,16.033,-11.518,13.500
166.396,225.965,16.163,-11.355,13.530
166.883,225.627,16.293,-11.193,13.560
167.374,225.293,16.423,-11.030,13.590
167.869,224.965,16.553,-10.868,13.620
168.367,224.641,16.682,-10.705,13.650
168.870,224.323,16.811,-10.543,13.680
169.376,224.009,16.941,-10.380,13.710
169.886,223.700,17.069,-10.218,13.740
170.400,223.396,17.198,-10.056,13.770
170.918,223.096,17.326,-9.894,13.800
171.440,222.802,17.454,-9.732,13.830
171.965,222.513,17.581,-9.570,13.860
172.495,222.228,17.709,-9.408,13.890
173.028,221.948,17.835,-9.247,13.920
173.565,221.673,17.962,-9.085,13.950
174.105,221.403,18.087,-8.924,13.980
174.650,221.138,18.213,-8.762,14.010
175.198,220.877,18.338,-8.601,14.040
175.750,220.622,18.462,-8.440,14.070
176.306,220.371,18.586,-8.279,14.100
176.865,220.125,18.709,-8.118,14.130
177.428,219.884,18.832,-7.958,14.160
177.995,219.647,18.954,-7.797,14.190
178.566,219.416,19.075,-7.637,14.220
179.140,219.189,19.196,-7.477,14.250
179.717,218.967,19.316,-7.317,14.280
180.299,218.750,19.435,-7.158,14.310
180.883,218.538,19.554,-6.998,14.340
181.472,218.330,19.672,-6.839,14.370
182.064,218.127,19.789,-6.680,14.400
182.659,217.929,19.905,-6.521,14.430
183.258,217.736,20.020,-6.362,14.460
183.860,217.548,20.135,-6.204,14.490
184.466,217.364,20.248,-6.045,14.520
185.075,217.185,20.361,-5.887,14.550
185.688,217.011,20.473,-5.730,14.580
186.304,216.841,20.584,-5.572,14.610
186.923,216.676,20.693,-5.415,14.640
187.545,216.516,20.802,-5.258,14.670
188.171,216.361,20.910,-5.101,14.700
188.800,216.210,21.017,-4.945,14.730
189.432,216.064,21.123,-4.789,14.760
190.067,215.923,21.227,-4.633,14.790
190.705,215.786,21.331,-4.477,14.820
191.347,215.654,21.433,-4.322,14.850
191.991,215.527,21.534,-4.167,14.880
192.639,215.404,21.634,-4.012,14.910
193.289,215.286,21.733,-3.858,14.940
193.943,215.173,21.830,-3.704,14.970
194.599,215.064,21.927,-3.550,15.000
195.259,214.960,22.022,-3.397,15.030
195.921,214.860,22.115,-3.244,15.060
196.585,214.765,22.208,-3.091,15.090
197.253,214.675,22.298,-2.939,15.120
197.923,214.589,22.388,-2.787,15.150
198.596,214.507,22.476,-2.635,15.180
199.272,214.431,22.563,-2.484,15.210
199.950,214.358,22.648,-2.333,15.240
200.631,214.291,22.732,-2.183,15.270
201.314,214.227,22.814,-2.032,15.300
202.000,214.169,22.895,-1.883,15.330
202.688,214.114,22.974,-1.733,15.360
203.378,214.065,23.051,-1.584,15.390
204.071,214.019,23.127,-1.436,15.420
204.766,213.978,23.202,-1.288,15.450
205.463,213.942,23.274,-1.140,15.480
206.162,213.910,23.345,-0.993,15.510
206.864,213.882,23.415,-0.846,15.540
207.567,213.859,23.482,-0.700,15.570
208.272,213.841,23.548,-0.554,15.600
208.980,213.826,23.612,-0.408,15.630
209.689,213.816,23.675,-0.263,15.660
210.400,213.810,23.735,-0.118,15.690
211.113,213.809,23.794,0.026,15.720
211.828,213.812,23.850,0.169,15.750
212.544,213.819,23.905,0.312,15.780
213.262,213.831,23.958,0.455,15.810
213.982,213.846,24.009,0.597,15.840
214.703,213.866,24.058,0.739,15.870
215.425,213.891,24.105,0.880,15.900
216.149,213.919,24.150,1.021,15.930
216.874,213.952,24.193,1.161,15.960
217.601,213.989,24.234,1.301,15.990
218.328,214.030,24.273,1.440,16.020
219.057,214.075,24.310,1.578,16.050
219.787,214.125,24.344,1.716,16.080
220.518,214.178,24.377,1.854,16.110
221.249,214.236,24.407,1.991,16.140
221.982,214.298,24.435,2.127,16.170
222.715,214.364,24.461,2.263,16.200
223.450,214.433,24.484,2.398,16.230
224.184,214.507,24.506,2.533,16.260
224.920,214.585,24.525,2.667,16.290
225.656,214.667,24.541,2.800,16.320
226.392,214.753,24.556,2.933,16.350
227.129,214.843,24.568,3.066,16.380
227.866,214.937,24.577,3.197,16.410
228.604,215.035,24.584,3.328,16.440
229.341,215.137,24.589,3.459,16.470
230.079,215.243,24.591,3.589,16.500
230.817,215.352,24.591,3.718,16.530
231.555,215.466,24.588,3.847,16.560
232.292,215.583,24.583,3.974,16.590
233.029,215.704,24.575,4.102,16.620
233.767,215.829,24.564,4.228,16.650
234.503,215.958,24.551,4.354,16.680
235.240,216.091,24.535,4.480,16.710
235.975,216.227,24.517,4.604,16.740
236.711,216.367,24.496,4.728,16.770
237.445,216.510,24.472,4.852,16.800
238.179,216.658,24.446,4.974,16.830
238.912,216.809,24.416,5.096,16.860
239.644,216.964,24.384,5.217,16.890
240.375,217.122,24.349,5.338,16.920
241.105,217.284,24.312,5.458,16.950
241.834,217.449,24.271,5.577,16.980
242.561,217.618,24.228,5.695,17.010
243.287,217.791,24.181,5.813,17.040
244.012,217.967,24.132,5.929,17.070
244.735,218.147,24.080,6.046,17.100
245.457,218.330,24.025,6.161,17.130
246.176,218.516,23.966,6.276,17.160
246.895,218.706,23.905,6.389,17.190
247.611,218.900,23.841,6.502,17.220
248.325,219.097,23.773,6.615,17.250
249.037,219.297,23.703,6.726,17.280
249.747,219.500,23.629,6.837,17.310
250.455,219.707,23.553,6.947,17.340
251.160,219.917,23.473,7.056,17.370
251.863,220.130,23.390,7.165,17.400
252.564,220.347,23.304,7.272,17.430
253.261,220.567,23.215,7.379,17.460
253.957,220.790,23.123,7.485,17.490
254.649,221.016,23.029,7.590,17.520
255.338,221.245,22.931,7.695,17.550
256.025,221.477,22.831,7.799,17.580
256.708,221.713,22.728,7.902,17.610
257.388,221.952,22.622,8.004,17.640
258.065,222.193,22.514,8.105,17.670
258.739,222.438,22.403,8.206,17.700
259.410,222.685,22.289,8.306,17.730
260.076,222.936,22.173,8.405,17.760
260.740,223.190,22.055,8.504,17.790
261.400,223.446,21.934,8.601,17.820
262.056,223.706,21.811,8.698,17.850
262.708,223.968,21.685,8.795,17.880
263.357,224.234,21.557,8.890,17.910
264.002,224.502,21.427,8.985,17.940
264.643,224.773,21.295,9.079,17.970
265.279,225.046,21.161,9.172,18.000
265.912,225.323,21.025,9.265,18.030
266.541,225.602,20.886,9.357,18.060
267.165,225.884,20.746,9.448,18.090
267.786,226.169,20.604,9.538,18.120
268.402,226.457,20.459,9.628,18.150
269.013,226.747,20.313,9.717,18.180
269.620,227.040,20.166,9.806,18.210
270.223,227.335,20.016,9.893,18.240
270.821,227.633,19.865,9.980,18.270
271.415,227.934,19.712,10.067,18.300
272.004,228.237,19.558,10.152,18.330
272.588,228.543,19.402,10.237,18.360
273.168,228.851,19.244,10.321,18.390
273.743,229.162,19.085,10.405,18.420
274.313,229.476,18.925,10.488,18.450
274.879,229.792,18.764,10.570,18.480
275.439,230.110,18.601,10.652,18.510
275.995,230.431,18.436,10.732,18.540
276.545,230.754,18.271,10.813,18.570
277.091,231.079,18.104,10.892,18.600
277.631,231.407,17.937,10.971,18.630
278.167,231.738,17.768,11.049,18.660
278.697,232.070,17.598,11.127,18.690
279.223,232.405,17.428,11.204,18.720
279.743,232.743,17.256,11.280,18.750
280.258,233.082,17.083,11.356,18.780
280.768,233.424,16.910,11.431,18.810
281.273,233.768,16.736,11.506,18.840
281.772,234.114,16.561,11.579,18.870
282.266,234.463,16.386,11.653,18.900
282.755,234.813,16.209,11.725,18.930
283.239,235.166,16.033,11.797,18.960
283.717,235.521,15.855,11.868,18.990
284.190,235.878,15.678,11.939,19.020
284.658,236.238,15.499,12.009,19.050
285.120,236.599,15.321,12.079,19.080
285.577,236.962,15.142,12.148,19.110
286.029,237.328,14.963,12.216,19.140
286.475,237.695,14.783,12.284,19.170
286.916,238.065,14.603,12.351,19.200
287.351,238.436,14.423,12.417,19.230
287.781,238.810,14.244,12.483,19.260
288.206,239.185,14.063,12.549,19.290
288.625,239.563,13.883,12.614,19.320
289.039,239.942,13.703,12.678,19.350
289.447,240.323,13.524,12.741,19.380
289.850,240.707,13.344,12.804,19.410
290.248,241.092,13.164,12.867,19.440
290.640,241.479,12.985,12.929,19.470
291.027,241.867,12.806,12.990,19.500
291.408,242.258,12.627,13.051,19.530
291.785,242.650,12.448,13.111,19.560
292.155,243.045,12.270,13.171,19.590
292.521,243.441,12.093,13.230,19.620
292.881,243.839,11.916,13.289,19.650
293.236,244.238,11.740,13.347,19.680
293.585,244.639,11.564,13.404,19.710
293.930,245.042,11.389,13.462,19.740
294.269,245.447,11.214,13.518,19.770
294.602,245.853,11.040,13.574,19.800
294.931,246.261,10.867,13.629,19.830
295.254,246.671,10.695,13.684,19.860
295.573,247.083,10.524,13.739,19.890
295.886,247.495,10.354,13.793,19.920
296.194,247.910,10.185,13.846,19.950
296.497,248.326,10.017,13.899,19.980
296.795,248.744,9.849,13.951,20.010
297.088,249.163,9.683,14.003,20.040
297.376,249.584,9.519,14.054,20.070
297.659,250.007,9.355,14.105,20.100
297.937,250.430,9.193,14.156,20.130
