x,y,vx,vy,time
309.294,365.309,7.549,-31.968,12.560
309.370,364.990,7.539,-31.954,12.570
309.445,364.670,7.529,-31.939,12.580
309.520,364.351,7.519,-31.925,12.590
309.595,364.032,7.509,-31.911,12.600
309.671,363.713,7.500,-31.896,12.610
309.745,363.394,7.490,-31.882,12.620
309.820,363.075,7.481,-31.867,12.630
309.895,362.756,7.472,-31.852,12.640
309.970,362.438,7.463,-31.837,12.650
310.044,362.120,7.454,-31.822,12.660
310.119,361.802,7.445,-31.807,12.670
310.193,361.484,7.437,-31.792,12.680
310.268,361.166,7.428,-31.776,12.690
310.342,360.848,7.420,-31.761,12.700
310.416,360.531,7.412,-31.745,12.710
310.490,360.213,7.403,-31.729,12.720
310.564,359.896,7.396,-31.713,12.730
310.638,359.579,7.388,-31.697,12.740
310.712,359.262,7.380,-31.681,12.750
310.786,358.945,7.372,-31.665,12.760
310.859,358.629,7.365,-31.648,12.770
310.933,358.312,7.358,-31.632,12.780
311.006,357.996,7.351,-31.615,12.790
311.080,357.680,7.344,-31.598,12.800
311.153,357.364,7.337,-31.582,12.810
311.227,357.048,7.330,-31.565,12.820
311.300,356.733,7.323,-31.548,12.830
311.373,356.417,7.317,-31.530,12.840
311.446,356.102,7.310,-31.513,12.850
311.519,355.787,7.304,-31.496,12.860
311.592,355.472,7.298,-31.478,12.870
311.665,355.158,7.292,-31.461,12.880
311.738,354.843,7.286,-31.443,12.890
311.811,354.529,7.280,-31.425,12.900
311.884,354.215,7.275,-31.407,12.910
311.956,353.901,7.269,-31.389,12.920
312.029,353.587,7.264,-31.371,12.930
312.102,353.273,7.259,-31.353,12.940
312.174,352.960,7.254,-31.334,12.950
312.247,352.647,7.249,-31.316,12.960
312.319,352.333,7.244,-31.297,12.970
312.392,352.021,7.239,-31.278,12.980
312.464,351.708,7.235,-31.260,12.990
312.536,351.395,7.230,-31.241,13.000
312.609,351.083,7.226,-31.222,13.010
312.681,350.771,7.222,-31.203,13.020
312.753,350.459,7.217,-31.183,13.030
312.825,350.147,7.214,-31.164,13.040
312.897,349.836,7.210,-31.145,13.050
312.969,349.524,7.206,-31.125,13.060
313.041,349.213,7.202,-31.106,13.070
313.113,348.902,7.199,-31.086,13.080
313.185,348.592,7.196,-31.066,13.090
313.257,348.281,7.192,-31.046,13.100
313.329,347.971,7.189,-31.026,13.110
313.401,347.660,7.186,-31.006,13.120
313.473,347.350,7.183,-30.986,13.130
313.545,347.041,7.181,-30.966,13.140
313.617,346.731,7.178,-30.945,13.150
313.688,346.422,7.176,-30.925,13.160
313.760,346.113,7.173,-30.904,13.170
313.832,345.804,7.171,-30.883,13.180
313.904,345.495,7.169,-30.863,13.190
313.975,345.186,7.167,-30.842,13.200
314.047,344.878,7.165,-30.821,13.210
314.119,344.570,7.163,-30.800,13.220
314.190,344.262,7.162,-30.779,13.230
314.262,343.954,7.160,-30.757,13.240
314.333,343.647,7.159,-30.736,13.250
314.405,343.340,7.158,-30.715,13.260
314.477,343.033,7.156,-30.693,13.270
314.548,342.726,7.155,-30.672,13.280
314.620,342.419,7.154,-30.650,13.290
314.691,342.113,7.154,-30.628,13.300
314.763,341.807,7.153,-30.606,13.310
314.834,341.501,7.152,-30.584,13.320
314.906,341.195,7.152,-30.562,13.330
314.977,340.890,7.152,-30.540,13.340
315.049,340.584,7.151,-30.518,13.350
315.120,340.279,7.151,-30.496,13.360
315.192,339.974,7.151,-30.474,13.370
315.263,339.670,7.151,-30.451,13.380
315.335,339.365,7.152,-30.429,13.390
315.406,339.061,7.152,-30.406,13.400
315.478,338.757,7.153,-30.383,13.410
315.549,338.453,7.153,-30.361,13.420
315.621,338.150,7.154,-30.338,13.430
315.693,337.847,7.155,-30.315,13.440
315.764,337.544,7.156,-30.292,13.450
315.836,337.241,7.157,-30.269,13.460
315.907,336.938,7.158,-30.246,13.470
315.979,336.636,7.159,-30.222,13.480
316.050,336.334,7.161,-30.199,13.490
316.122,336.032,7.162,-30.176,13.500
316.194,335.730,7.164,-30.152,13.510
316.265,335.429,7.165,-30.129,13.520
316.337,335.128,7.167,-30.105,13.530
316.409,334.827,7.169,-30.081,13.540
316.480,334.526,7.171,-30.057,13.550
316.552,334.226,7.173,-30.034,13.560
316.624,333.925,7.176,-30.010,13.570
316.696,333.625,7.178,-29.986,13.580
316.767,333.326,7.181,-29.962,13.590
316.839,333.026,7.183,-29.937,13.600
316.911,332.727,7.186,-29.913,13.610
316.983,332.428,7.189,-29.889,13.620
317.055,332.129,7.192,-29.865,13.630
317.127,331.831,7.195,-29.840,13.640
317.199,331.532,7.198,-29.816,13.650
317.271,331.234,7.201,-29.791,13.660
317.343,330.937,7.205,-29.766,13.670
317.415,330.639,7.208,-29.742,13.680
317.487,330.342,7.212,-29.717,13.690
317.559,330.045,7.215,-29.692,13.700
317.631,329.748,7.219,-29.667,13.710
317.703,329.451,7.223,-29.642,13.720
317.776,329.155,7.227,-29.617,13.730
317.848,328.859,7.231,-29.592,13.740
317.920,328.563,7.236,-29.567,13.750
317.993,328.268,7.240,-29.542,13.760
318.065,327.972,7.244,-29.517,13.770
318.138,327.677,7.249,-29.491,13.780
318.210,327.383,7.254,-29.466,13.790
318.283,327.088,7.258,-29.440,13.800
318.355,326.794,7.263,-29.415,13.810
318.428,326.500,7.268,-29.389,13.820
318.501,326.206,7.273,-29.364,13.830
318.573,325.912,7.278,-29.338,13.840
318.646,325.619,7.284,-29.312,13.850
318.719,325.326,7.289,-29.286,13.860
318.792,325.034,7.295,-29.260,13.870
318.865,324.741,7.300,-29.234,13.880
318.938,324.449,7.306,-29.208,13.890
319.011,324.157,7.312,-29.182,13.900
319.084,323.865,7.318,-29.156,13.910
319.157,323.574,7.324,-29.130,13.920
319.231,323.283,7.330,-29.104,13.930
319.304,322.992,7.336,-29.078,13.940
319.377,322.701,7.342,-29.051,13.950
319.451,322.411,7.349,-29.025,13.960
319.524,322.121,7.355,-28.998,13.970
319.598,321.831,7.362,-28.972,13.980
319.672,321.541,7.368,-28.945,13.990
319.745,321.252,7.375,-28.919,14.000
319.819,320.963,7.382,-28.892,14.010
319.893,320.674,7.389,-28.865,14.020
319.967,320.385,7.396,-28.839,14.030
320.041,320.097,7.403,-28.812,14.040
320.115,319.809,7.411,-28.785,14.050
320.189,319.521,7.418,-28.758,14.060
320.263,319.234,7.426,-28.731,14.070
320.338,318.947,7.433,-28.704,14.080
320.412,318.660,7.441,-28.677,14.090
320.486,318.373,7.449,-28.650,14.100
320.561,318.087,7.457,-28.623,14.110
320.636,317.801,7.465,-28.596,14.120
320.710,317.515,7.473,-28.569,14.130
320.785,317.229,7.481,-28.541,14.140
320.860,316.944,7.489,-28.514,14.150
320.935,316.659,7.497,-28.487,14.160
321.010,316.374,7.506,-28.459,14.170
321.085,316.090,7.514,-28.432,14.180
321.160,315.806,7.523,-28.404,14.190
321.235,315.522,7.532,-28.377,14.200
321.311,315.238,7.541,-28.349,14.210
321.386,314.955,7.549,-28.322,14.220
321.462,314.672,7.558,-28.294,14.230
321.537,314.389,7.568,-28.267,14.240
321.613,314.106,7.577,-28.239,14.250
321.689,313.824,7.586,-28.211,14.260
321.765,313.542,7.595,-28.183,14.270
321.841,313.261,7.605,-28.156,14.280
321.917,312.979,7.615,-28.128,14.290
321.993,312.698,7.624,-28.100,14.300
322.069,312.417,7.634,-28.072,14.310
322.146,312.137,7.644,-28.044,14.320
322.222,311.856,7.654,-28.016,14.330
322.299,311.576,7.664,-27.988,14.340
322.376,311.297,7.674,-27.960,14.350
322.452,311.017,7.684,-27.932,14.360
322.529,310.738,7.694,-27.904,14.370
322.606,310.459,7.705,-27.875,14.380
322.683,310.180,7.715,-27.847,14.390
322.761,309.902,7.726,-27.819,14.400
322.838,309.624,7.736,-27.791,14.410
322.915,309.346,7.747,-27.763,14.420
322.993,309.069,7.758,-27.734,14.430
323.070,308.792,7.769,-27.706,14.440
323.148,308.515,7.780,-27.678,14.450
323.226,308.238,7.791,-27.649,14.460
323.304,307.962,7.802,-27.621,14.470
323.382,307.686,7.813,-27.592,14.480
323.460,307.410,7.825,-27.564,14.490
323.539,307.134,7.836,-27.535,14.500
323.617,306.859,7.848,-27.507,14.510
323.695,306.584,7.859,-27.478,14.520
323.774,306.310,7.871,-27.450,14.530
323.853,306.035,7.883,-27.421,14.540
323.932,305.761,7.895,-27.393,14.550
324.011,305.487,7.906,-27.364,14.560
324.090,305.214,7.918,-27.335,14.570
324.169,304.941,7.931,-27.307,14.580
324.249,304.668,7.943,-27.278,14.590
324.328,304.395,7.955,-27.249,14.600
324.408,304.123,7.967,-27.221,14.610
324.487,303.851,7.980,-27.192,14.620
324.567,303.579,7.992,-27.163,14.630
324.647,303.307,8.005,-27.134,14.640
324.727,303.036,8.018,-27.106,14.650
324.808,302.765,8.030,-27.077,14.660
324.888,302.495,8.043,-27.048,14.670
324.968,302.224,8.056,-27.019,14.680
325.049,301.954,8.069,-26.990,14.690
325.130,301.684,8.082,-26.961,14.700
325.211,301.415,8.095,-26.932,14.710
325.292,301.146,8.109,-26.904,14.720
325.373,300.877,8.122,-26.875,14.730
325.454,300.608,8.135,-26.846,14.740
325.536,300.340,8.149,-26.817,14.750
325.617,300.072,8.163,-26.788,14.760
325.699,299.804,8.176,-26.759,14.770
325.781,299.537,8.190,-26.730,14.780
325.863,299.270,8.204,-26.701,14.790
325.945,299.003,8.218,-26.672,14.800
326.027,298.736,8.232,-26.643,14.810
326.109,298.470,8.246,-26.614,14.820
326.192,298.204,8.260,-26.585,14.830
326.275,297.938,8.274,-26.556,14.840
326.357,297.673,8.288,-26.527,14.850
326.440,297.408,8.303,-26.498,14.860
326.523,297.143,8.317,-26.469,14.870
326.607,296.878,8.331,-26.440,14.880
326.690,296.614,8.346,-26.411,14.890
326.774,296.350,8.361,-26.382,14.900
326.857,296.086,8.375,-26.353,14.910
326.941,295.823,8.390,-26.323,14.920
327.025,295.560,8.405,-26.294,14.930
327.109,295.297,8.420,-26.265,14.940
327.193,295.035,8.435,-26.236,14.950
327.278,294.772,8.450,-26.207,14.960
327.362,294.511,8.465,-26.178,14.970
327.447,294.249,8.480,-26.149,14.980
327.532,293.988,8.496,-26.120,14.990
327.617,293.727,8.511,-26.091,15.000
327.702,293.466,8.527,-26.062,15.010
327.788,293.205,8.542,-26.033,15.020
327.873,292.945,8.558,-26.004,15.030
327.959,292.685,8.573,-25.975,15.040
328.045,292.426,8.589,-25.946,15.050
328.131,292.166,8.605,-25.917,15.060
328.217,291.907,8.621,-25.888,15.070
328.303,291.649,8.637,-25.858,15.080
328.389,291.390,8.653,-25.829,15.090
328.476,291.132,8.669,-25.800,15.100
328.563,290.874,8.685,-25.771,15.110
328.650,290.617,8.701,-25.742,15.120
328.737,290.359,8.718,-25.713,15.130
328.824,290.102,8.734,-25.684,15.140
328.912,289.846,8.750,-25.655,15.150
328.999,289.589,8.767,-25.626,15.160
329.087,289.333,8.784,-25.597,15.170
329.175,289.077,8.800,-25.568,15.180
329.263,288.822,8.817,-25.540,15.190
329.351,288.566,8.834,-25.511,15.200
329.440,288.311,8.851,-25.482,15.210
329.528,288.057,8.867,-25.453,15.220
329.617,287.802,8.884,-25.424,15.230
329.706,287.548,8.901,-25.395,15.240
329.795,287.294,8.919,-25.366,15.250
329.884,287.041,8.936,-25.337,15.260
329.974,286.788,8.953,-25.308,15.270
330.063,286.535,8.970,-25.280,15.280
330.153,286.282,8.988,-25.251,15.290
330.243,286.030,9.005,-25.222,15.300
330.333,285.778,9.023,-25.193,15.310
330.423,285.526,9.040,-25.164,15.320
330.514,285.274,9.058,-25.136,15.330
330.605,285.023,9.076,-25.107,15.340
330.695,284.772,9.093,-25.078,15.350
330.786,284.522,9.111,-25.050,15.360
330.878,284.271,9.129,-25.021,15.370
330.969,284.021,9.147,-24.992,15.380
331.061,283.771,9.165,-24.964,15.390
331.152,283.522,9.183,-24.935,15.400
331.244,283.273,9.201,-24.906,15.410
331.336,283.024,9.219,-24.878,15.420
331.429,282.775,9.238,-24.849,15.430
331.521,282.527,9.256,-24.821,15.440
331.614,282.279,9.274,-24.792,15.450
331.707,282.031,9.293,-24.764,15.460
331.800,281.783,9.311,-24.736,15.470
331.893,281.536,9.330,-24.707,15.480
331.986,281.289,9.348,-24.679,15.490
332.080,281.043,9.367,-24.650,15.500
332.174,280.796,9.386,-24.622,15.510
332.268,280.550,9.405,-24.594,15.520
332.362,280.304,9.423,-24.565,15.530
332.456,280.059,9.442,-24.537,15.540
332.551,279.814,9.461,-24.509,15.550
332.645,279.569,9.480,-24.481,15.560
332.740,279.324,9.499,-24.453,15.570
332.835,279.080,9.518,-24.425,15.580
332.931,278.836,9.538,-24.397,15.590
333.026,278.592,9.557,-24.368,15.600
333.122,278.348,9.576,-24.340,15.610
333.217,278.105,9.596,-24.312,15.620
333.314,277.862,9.615,-24.285,15.630
333.410,277.619,9.634,-24.257,15.640
333.506,277.377,9.654,-24.229,15.650
333.603,277.135,9.674,-24.201,15.660
333.700,276.893,9.693,-24.173,15.670
333.797,276.651,9.713,-24.145,15.680
333.894,276.410,9.733,-24.118,15.690
333.991,276.169,9.752,-24.090,15.700
334.089,275.928,9.772,-24.062,15.710
334.187,275.688,9.792,-24.035,15.720
334.285,275.447,9.812,-24.007,15.730
334.383,275.208,9.832,-23.979,15.740
334.482,274.968,9.852,-23.952,15.750
334.580,274.728,9.872,-23.925,15.760
334.679,274.489,9.893,-23.897,15.770
334.778,274.251,9.913,-23.870,15.780
334.877,274.012,9.933,-23.842,15.790
334.977,273.774,9.953,-23.815,15.800
335.076,273.536,9.974,-23.788,15.810
335.176,273.298,9.994,-23.761,15.820
335.276,273.060,10.015,-23.733,15.830
335.376,272.823,10.035,-23.706,15.840
335.477,272.586,10.056,-23.679,15.850
335.578,272.350,10.076,-23.652,15.860
335.678,272.113,10.097,-23.625,15.870
335.779,271.877,10.118,-23.598,15.880
335.881,271.641,10.138,-23.571,15.890
335.982,271.406,10.159,-23.545,15.900
336.084,271.170,10.180,-23.518,15.910
336.186,270.935,10.201,-23.491,15.920
336.288,270.701,10.222,-23.464,15.930
336.390,270.466,10.243,-23.438,15.940
336.493,270.232,10.264,-23.411,15.950
336.596,269.998,10.285,-23.385,15.960
336.699,269.764,10.306,-23.358,15.970
336.802,269.531,10.328,-23.332,15.980
336.905,269.298,10.349,-23.305,15.990
337.009,269.065,10.370,-23.279,16.000
337.112,268.832,10.391,-23.253,16.010
337.216,268.600,10.413,-23.226,16.020
337.321,268.367,10.434,-23.200,16.030
337.425,268.136,10.456,-23.174,16.040
337.530,267.904,10.477,-23.148,16.050
337.635,267.673,10.499,-23.122,16.060
337.740,267.441,10.520,-23.096,16.070
337.845,267.211,10.542,-23.070,16.080
337.951,266.980,10.564,-23.044,16.090
338.056,266.750,10.585,-23.018,16.100
338.162,266.520,10.607,-22.993,16.110
338.269,266.290,10.629,-22.967,16.120
338.375,266.060,10.651,-22.941,16.130
338.482,265.831,10.673,-22.916,16.140
338.588,265.602,10.695,-22.890,16.150
338.695,265.373,10.717,-22.864,16.160
338.803,265.145,10.739,-22.839,16.170
338.910,264.917,10.761,-22.813,16.180
339.018,264.689,10.783,-22.788,16.190
339.126,264.461,10.805,-22.763,16.200
339.234,264.233,10.827,-22.737,16.210
339.342,264.006,10.849,-22.712,16.220
339.451,263.779,10.872,-22.687,16.230
339.560,263.552,10.894,-22.662,16.240
339.669,263.326,10.916,-22.637,16.250
339.778,263.100,10.939,-22.612,16.260
339.888,262.874,10.961,-22.587,16.270
339.997,262.648,10.984,-22.562,16.280
340.107,262.422,11.006,-22.537,16.290
340.218,262.197,11.029,-22.512,16.300
340.328,261.972,11.051,-22.487,16.310
340.439,261.747,11.074,-22.463,16.320
340.549,261.523,11.097,-22.438,16.330
340.661,261.299,11.119,-22.413,16.340
340.772,261.075,11.142,-22.389,16.350
340.883,260.851,11.165,-22.364,16.360
340.995,260.627,11.188,-22.340,16.370
341.107,260.404,11.210,-22.315,16.380
341.219,260.181,11.233,-22.291,16.390
341.332,259.958,11.256,-22.267,16.400
341.444,259.736,11.279,-22.242,16.410
341.557,259.513,11.302,-22.218,16.420
341.670,259.291,11.325,-22.194,16.430
341.784,259.069,11.348,-22.170,16.440
341.897,258.848,11.371,-22.146,16.450
342.011,258.627,11.394,-22.122,16.460
342.125,258.405,11.418,-22.098,16.470
342.240,258.185,11.441,-22.074,16.480
342.354,257.964,11.464,-22.050,16.490
342.469,257.744,11.487,-22.026,16.500
342.584,257.523,11.511,-22.002,16.510
342.699,257.304,11.534,-21.978,16.520
342.815,257.084,11.557,-21.955,16.530
342.930,256.864,11.581,-21.931,16.540
343.046,256.645,11.604,-21.907,16.550
343.162,256.426,11.628,-21.884,16.560
343.279,256.208,11.651,-21.860,16.570
343.395,255.989,11.675,-21.837,16.580
343.512,255.771,11.698,-21.814,16.590
343.629,255.553,11.722,-21.790,16.600
343.747,255.335,11.745,-21.767,16.610
343.864,255.117,11.769,-21.744,16.620
343.982,254.900,11.793,-21.721,16.630
344.100,254.683,11.816,-21.697,16.640
344.218,254.466,11.840,-21.674,16.650
344.337,254.250,11.864,-21.651,16.660
344.456,254.033,11.887,-21.628,16.670
344.575,253.817,11.911,-21.605,16.680
344.694,253.601,11.935,-21.583,16.690
344.813,253.385,11.959,-21.560,16.700
344.933,253.170,11.983,-21.537,16.710
345.053,252.955,12.007,-21.514,16.720
345.173,252.740,12.031,-21.492,16.730
345.294,252.525,12.055,-21.469,16.740
345.414,252.310,12.079,-21.446,16.750
345.535,252.096,12.103,-21.424,16.760
345.656,251.882,12.127,-21.401,16.770
345.778,251.668,12.151,-21.379,16.780
345.899,251.454,12.175,-21.357,16.790
346.021,251.241,12.199,-21.334,16.800
346.143,251.027,12.223,-21.312,16.810
346.266,250.814,12.247,-21.290,16.820
346.388,250.602,12.272,-21.268,16.830
346.511,250.389,12.296,-21.245,16.840
346.634,250.177,12.320,-21.223,16.850
346.758,249.965,12.344,-21.201,16.860
346.881,249.753,12.369,-21.179,16.870
347.005,249.541,12.393,-21.157,16.880
347.129,249.330,12.417,-21.136,16.890
347.253,249.118,12.442,-21.114,16.900
347.378,248.907,12.466,-21.092,16.910
347.503,248.696,12.491,-21.070,16.920
347.628,248.486,12.515,-21.049,16.930
347.753,248.276,12.539,-21.027,16.940
347.878,248.065,12.564,-21.005,16.950
348.004,247.855,12.588,-20.984,16.960
348.130,247.646,12.613,-20.962,16.970
348.256,247.436,12.638,-20.941,16.980
348.383,247.227,12.662,-20.920,16.990
348.510,247.018,12.687,-20.898,17.000
348.637,246.809,12.711,-20.877,17.010
348.764,246.600,12.736,-20.856,17.020
348.891,246.392,12.761,-20.835,17.030
349.019,246.184,12.785,-20.813,17.040
349.147,245.976,12.810,-20.792,17.050
349.275,245.768,12.835,-20.771,17.060
349.404,245.560,12.859,-20.750,17.070
349.532,245.353,12.884,-20.729,17.080
349.661,245.145,12.909,-20.709,17.090
349.791,244.939,12.934,-20.688,17.100
349.920,244.732,12.958,-20.667,17.110
350.050,244.525,12.983,-20.646,17.120
350.180,244.319,13.008,-20.626,17.130
350.310,244.113,13.033,-20.605,17.140
350.440,243.907,13.058,-20.584,17.150
350.571,243.701,13.083,-20.564,17.160
350.702,243.495,13.107,-20.544,17.170
350.833,243.290,13.132,-20.523,17.180
350.965,243.085,13.157,-20.503,17.190
351.096,242.880,13.182,-20.482,17.200
351.228,242.675,13.207,-20.462,17.210
351.361,242.471,13.232,-20.442,17.220
351.493,242.266,13.257,-20.422,17.230
351.626,242.062,13.282,-20.402,17.240
351.759,241.858,13.307,-20.382,17.250
351.892,241.655,13.332,-20.362,17.260
352.025,241.451,13.357,-20.342,17.270
352.159,241.248,13.382,-20.322,17.280
352.293,241.045,13.407,-20.302,17.290
352.427,240.842,13.432,-20.282,17.300
352.562,240.639,13.458,-20.262,17.310
352.696,240.437,13.483,-20.243,17.320
352.831,240.234,13.508,-20.223,17.330
352.966,240.032,13.533,-20.203,17.340
353.102,239.830,13.558,-20.184,17.350
353.238,239.628,13.583,-20.164,17.360
353.374,239.427,13.608,-20.145,17.370
353.510,239.226,13.633,-20.125,17.380
353.646,239.024,13.659,-20.106,17.390
353.783,238.823,13.684,-20.087,17.400
353.920,238.623,13.709,-20.068,17.410
354.057,238.422,13.734,-20.048,17.420
354.195,238.222,13.759,-20.029,17.430
354.332,238.022,13.785,-20.010,17.440
354.470,237.822,13.810,-19.991,17.450
354.609,237.622,13.835,-19.972,17.460
354.747,237.422,13.860,-19.953,17.470
354.886,237.223,13.886,-19.934,17.480
355.025,237.023,13.911,-19.915,17.490
355.164,236.824,13.936,-19.897,17.500
355.303,236.625,13.962,-19.878,17.510
355.443,236.427,13.987,-19.859,17.520
355.583,236.228,14.012,-19.840,17.530
355.723,236.030,14.037,-19.822,17.540
355.864,235.832,14.063,-19.803,17.550
356.005,235.634,14.088,-19.785,17.560
356.146,235.436,14.113,-19.766,17.570
356.287,235.239,14.139,-19.748,17.580
356.428,235.041,14.164,-19.730,17.590
356.570,234.844,14.189,-19.711,17.600
356.712,234.647,14.215,-19.693,17.610
356.855,234.450,14.240,-19.675,17.620
356.997,234.253,14.265,-19.657,17.630
357.140,234.057,14.291,-19.639,17.640
357.283,233.861,14.316,-19.621,17.650
357.426,233.665,14.342,-19.603,17.660
357.570,233.469,14.367,-19.585,17.670
357.713,233.273,14.392,-19.567,17.680
357.858,233.077,14.418,-19.549,17.690
358.002,232.882,14.443,-19.531,17.700
358.146,232.687,14.468,-19.513,17.710
358.291,232.492,14.494,-19.496,17.720
358.436,232.297,14.519,-19.478,17.730
358.582,232.102,14.545,-19.461,17.740
358.727,231.908,14.570,-19.443,17.750
358.873,231.713,14.595,-19.426,17.760
359.019,231.519,14.621,-19.408,17.770
359.165,231.325,14.646,-19.391,17.780
359.312,231.131,14.671,-19.373,17.790
359.459,230.938,14.697,-19.356,17.800
359.606,230.744,14.722,-19.339,17.810
359.753,230.551,14.748,-19.322,17.820
359.901,230.358,14.773,-19.305,17.830
360.049,230.165,14.798,-19.288,17.840
360.197,229.972,14.824,-19.271,17.850
360.345,229.779,14.849,-19.254,17.860
360.494,229.587,14.875,-19.237,17.870
360.643,229.395,14.900,-19.220,17.880
360.792,229.202,14.925,-19.203,17.890
360.941,229.011,14.951,-19.186,17.900
361.091,228.819,14.976,-19.169,17.910
361.241,228.627,15.001,-19.153,17.920
361.391,228.436,15.027,-19.136,17.930
361.541,228.244,15.052,-19.120,17.940
361.692,228.053,15.077,-19.103,17.950
361.843,227.862,15.103,-19.087,17.960
361.994,227.672,15.128,-19.070,17.970
362.145,227.481,15.154,-19.054,17.980
362.297,227.290,15.179,-19.037,17.990
362.449,227.100,15.204,-19.021,18.000
362.601,226.910,15.229,-19.005,18.010
362.754,226.720,15.255,-18.989,18.020
362.906,226.530,15.280,-18.973,18.030
363.059,226.341,15.305,-18.957,18.040
363.212,226.151,15.331,-18.941,18.050
363.366,225.962,15.356,-18.925,18.060
363.519,225.773,15.381,-18.909,18.070
363.673,225.584,15.407,-18.893,18.080
363.828,225.395,15.432,-18.877,18.090
363.982,225.206,15.457,-18.861,18.100
364.137,225.018,15.482,-18.846,18.110
364.292,224.829,15.508,-18.830,18.120
364.447,224.641,15.533,-18.814,18.130
364.602,224.453,15.558,-18.799,18.140
364.758,224.265,15.583,-18.783,18.150
364.914,224.077,15.609,-18.768,18.160
365.070,223.890,15.634,-18.752,18.170
365.227,223.702,15.659,-18.737,18.180
365.383,223.515,15.684,-18.722,18.190
365.540,223.328,15.709,-18.707,18.200
365.698,223.141,15.735,-18.691,18.210
365.855,222.954,15.760,-18.676,18.220
366.013,222.767,15.785,-18.661,18.230
366.171,222.581,15.810,-18.646,18.240
366.329,222.394,15.835,-18.631,18.250
366.487,222.208,15.860,-18.616,18.260
366.646,222.022,15.885,-18.601,18.270
366.805,221.836,15.910,-18.586,18.280
366.964,221.650,15.935,-18.572,18.290
367.124,221.465,15.960,-18.557,18.300
367.284,221.279,15.986,-18.542,18.310
367.444,221.094,16.011,-18.528,18.320
367.604,220.909,16.036,-18.513,18.330
367.764,220.724,16.061,-18.498,18.340
367.925,220.539,16.086,-18.484,18.350
368.086,220.354,16.111,-18.470,18.360
368.247,220.169,16.136,-18.455,18.370
368.409,219.985,16.160,-18.441,18.380
368.570,219.800,16.185,-18.427,18.390
368.732,219.616,16.210,-18.412,18.400
368.895,219.432,16.235,-18.398,18.410
369.057,219.248,16.260,-18.384,18.420
369.220,219.064,16.285,-18.370,18.430
369.383,218.881,16.310,-18.356,18.440
369.546,218.697,16.335,-18.342,18.450
369.709,218.514,16.359,-18.328,18.460
369.873,218.331,16.384,-18.314,18.470
370.037,218.148,16.409,-18.300,18.480
370.201,217.965,16.434,-18.287,18.490
370.366,217.782,16.459,-18.273,18.500
370.531,217.599,16.483,-18.259,18.510
370.696,217.417,16.508,-18.246,18.520
370.861,217.234,16.533,-18.232,18.530
371.026,217.052,16.557,-18.218,18.540
371.192,216.870,16.582,-18.205,18.550
371.358,216.688,16.607,-18.192,18.560
371.524,216.506,16.631,-18.178,18.570
371.690,216.324,16.656,-18.165,18.580
371.857,216.143,16.680,-18.152,18.590
372.024,215.961,16.705,-18.138,18.600
372.191,215.780,16.730,-18.125,18.610
372.359,215.599,16.754,-18.112,18.620
372.526,215.418,16.779,-18.099,18.630
372.694,215.237,16.803,-18.086,18.640
372.862,215.056,16.827,-18.073,18.650
373.031,214.876,16.852,-18.060,18.660
373.199,214.695,16.876,-18.047,18.670
373.368,214.515,16.901,-18.035,18.680
373.537,214.334,16.925,-18.022,18.690
373.707,214.154,16.949,-18.009,18.700
373.876,213.974,16.974,-17.996,18.710
374.046,213.794,16.998,-17.984,18.720
374.216,213.614,17.022,-17.971,18.730
374.387,213.435,17.047,-17.959,18.740
374.557,213.255,17.071,-17.946,18.750
374.728,213.076,17.095,-17.934,18.760
374.899,212.897,17.119,-17.922,18.770
375.071,212.717,17.143,-17.909,18.780
375.242,212.538,17.167,-17.897,18.790
375.414,212.359,17.191,-17.885,18.800
375.586,212.181,17.216,-17.873,18.810
375.758,212.002,17.240,-17.861,18.820
375.931,211.823,17.264,-17.849,18.830
376.103,211.645,17.288,-17.837,18.840
376.276,211.467,17.312,-17.825,18.850
376.450,211.289,17.335,-17.813,18.860
376.623,211.110,17.359,-17.801,18.870
376.797,210.933,17.383,-17.789,18.880
376.971,210.755,17.407,-17.777,18.890
377.145,210.577,17.431,-17.766,18.900
377.319,210.399,17.455,-17.754,18.910
377.494,210.222,17.478,-17.743,18.920
377.669,210.045,17.502,-17.731,18.930
377.844,209.867,17.526,-17.720,18.940
378.020,209.690,17.550,-17.708,18.950
378.195,209.513,17.573,-17.697,18.960
378.371,209.336,17.597,-17.685,18.970
378.547,209.159,17.620,-17.674,18.980
378.723,208.983,17.644,-17.663,18.990
378.900,208.806,17.668,-17.652,19.000
379.077,208.630,17.691,-17.641,19.010
379.254,208.453,17.715,-17.630,19.020
379.431,208.277,17.738,-17.619,19.030
379.609,208.101,17.761,-17.608,19.040
379.786,207.925,17.785,-17.597,19.050
379.964,207.749,17.808,-17.586,19.060
380.142,207.573,17.831,-17.575,19.070
380.321,207.398,17.855,-17.564,19.080
380.500,207.222,17.878,-17.554,19.090
380.678,207.046,17.901,-17.543,19.100
380.858,206.871,17.924,-17.532,19.110
381.037,206.696,17.947,-17.522,19.120
381.216,206.521,17.971,-17.511,19.130
381.396,206.346,17.994,-17.501,19.140
381.576,206.171,18.017,-17.490,19.150
381.757,205.996,18.040,-17.480,19.160
381.937,205.821,18.063,-17.470,19.170
382.118,205.646,18.086,-17.460,19.180
382.299,205.472,18.108,-17.449,19.190
382.480,205.297,18.131,-17.439,19.200
382.661,205.123,18.154,-17.429,19.210
