time,x,y,vx,vy
275.611,420.638,12.278,-13.897,14.700
276.840,419.254,12.314,-13.784,14.800
278.074,417.881,12.352,-13.670,14.900
279.311,416.520,12.390,-13.555,15.000
280.552,415.170,12.431,-13.438,15.100
281.797,413.832,12.472,-13.322,15.200
283.046,412.506,12.513,-13.204,15.300
284.300,411.191,12.555,-13.087,15.400
285.557,409.888,12.598,-12.970,15.500
286.819,408.597,12.640,-12.854,15.600
288.085,407.317,12.682,-12.738,15.700
289.355,406.049,12.724,-12.624,15.800
290.630,404.793,12.765,-12.511,15.900
291.908,403.547,12.804,-12.400,16.000
293.191,402.312,12.843,-12.291,16.100
294.477,401.089,12.880,-12.184,16.200
295.767,399.875,12.916,-12.080,16.300
297.060,398.673,12.950,-11.979,16.400
298.357,397.480,12.981,-11.881,16.500
299.656,396.296,13.010,-11.786,16.600
300.959,395.122,13.037,-11.696,16.700
302.263,393.957,13.060,-11.609,16.800
303.571,392.800,13.081,-11.527,16.900
304.880,391.651,13.098,-11.449,17.000
306.190,390.510,13.112,-11.377,17.100
307.502,389.376,13.122,-11.310,17.200
308.814,388.248,13.128,-11.248,17.300
310.127,387.126,13.129,-11.192,17.400
311.440,386.010,13.126,-11.142,17.500
312.752,384.897,13.119,-11.099,17.600
314.064,383.789,13.106,-11.063,17.700
315.373,382.685,13.088,-11.033,17.800
316.681,381.583,13.066,-11.010,17.900
317.986,380.483,13.039,-10.993,18.000
319.289,379.384,13.008,-10.983,18.100
320.588,378.286,12.973,-10.978,18.200
321.883,377.188,12.934,-10.979,18.300
323.175,376.090,12.892,-10.985,18.400
324.462,374.991,12.847,-10.997,18.500
325.744,373.890,12.799,-11.014,18.600
327.021,372.788,12.748,-11.036,18.700
328.293,371.683,12.694,-11.062,18.800
329.560,370.575,12.639,-11.093,18.900
330.821,369.464,12.581,-11.127,19.000
332.076,368.350,12.522,-11.166,19.100
333.325,367.231,12.461,-11.208,19.200
334.568,366.108,12.400,-11.254,19.300
335.805,364.980,12.337,-11.304,19.400
337.036,363.847,12.274,-11.356,19.500
338.260,362.709,12.210,-11.411,19.600
339.478,361.565,12.147,-11.469,19.700
340.689,360.415,12.083,-11.529,19.800
341.894,359.259,12.020,-11.591,19.900
343.093,358.097,11.957,-11.655,20.000
344.286,356.928,11.896,-11.721,20.100
345.472,355.752,11.835,-11.789,20.200
346.653,354.570,11.776,-11.858,20.300
347.828,353.381,11.719,-11.928,20.400
348.997,352.184,11.663,-11.998,20.500
350.160,350.981,11.610,-12.070,20.600
351.319,349.770,11.559,-12.142,20.700
352.472,348.553,11.511,-12.214,20.800
353.621,347.328,11.465,-12.286,20.900
354.765,346.095,11.422,-12.358,21.000
355.906,344.856,11.382,-12.429,21.100
357.042,343.610,11.345,-12.500,21.200
358.175,342.356,11.310,-12.570,21.300
359.304,341.096,11.279,-12.640,21.400
360.431,339.828,11.251,-12.708,21.500
361.555,338.554,11.227,-12.775,21.600
362.676,337.273,11.206,-12.840,21.700
363.796,335.986,11.188,-12.903,21.800
364.914,334.693,11.174,-12.965,21.900
366.031,333.393,11.164,-13.025,22.000
367.147,332.088,11.158,-13.082,22.100
368.263,330.777,11.155,-13.136,22.200
369.378,329.461,11.157,-13.188,22.300
370.494,328.139,11.163,-13.237,22.400
371.611,326.813,11.173,-13.283,22.500
372.729,325.483,11.187,-13.326,22.600
373.848,324.148,11.206,-13.365,22.700
374.970,322.810,11.229,-13.400,22.800
376.094,321.468,11.257,-13.432,22.900
377.222,320.124,11.290,-13.459,23.000
378.352,318.776,11.327,-13.483,23.100
379.487,317.427,11.370,-13.501,23.200
380.626,316.076,11.417,-13.515,23.300
381.771,314.724,11.470,-13.525,23.400
382.921,313.372,11.528,-13.529,23.500
384.077,312.019,11.591,-13.528,23.600
385.239,310.666,11.659,-13.522,23.700
386.409,309.315,11.732,-13.511,23.800
387.586,307.964,11.810,-13.496,23.900
388.771,306.615,11.892,-13.477,24.000
389.964,305.269,11.977,-13.454,24.100
391.166,303.925,12.067,-13.427,24.200
392.378,302.584,12.160,-13.397,24.300
393.598,301.246,12.256,-13.363,24.400
394.829,299.911,12.355,-13.327,24.500
396.069,298.580,12.456,-13.288,24.600
397.320,297.253,12.560,-13.247,24.700
398.582,295.931,12.666,-13.203,24.800
399.854,294.613,12.774,-13.158,24.900
401.137,293.300,12.884,-13.111,25.000
402.430,291.991,12.995,-13.062,25.100
403.736,290.687,13.107,-13.012,25.200
405.052,289.388,13.219,-12.962,25.300
406.379,288.095,13.333,-12.911,25.400
407.718,286.806,13.446,-12.859,25.500
409.069,285.523,13.560,-12.807,25.600
410.430,284.245,13.673,-12.756,25.700
411.803,282.972,13.786,-12.705,25.800
413.187,281.704,13.897,-12.654,25.900
414.583,280.441,14.008,-12.604,26.000
415.989,279.183,14.118,-12.556,26.100
417.406,277.930,14.226,-12.509,26.200
418.834,276.681,14.332,-12.463,26.300
420.272,275.437,14.436,-12.419,26.400
421.721,274.197,14.537,-12.378,26.500
423.180,272.961,14.636,-12.339,26.600
424.648,271.729,14.732,-12.302,26.700
426.126,270.501,14.825,-12.268,26.800
427.613,269.276,14.914,-12.238,26.900
429.109,268.053,15.000,-12.211,27.000
430.613,266.833,15.081,-12.188,27.100
432.125,265.616,15.159,-12.168,27.200
433.644,264.400,15.232,-12.153,27.300
435.171,263.185,15.300,-12.142,27.400
436.704,261.971,15.363,-12.135,27.500
438.243,260.758,15.420,-12.134,27.600
439.788,259.544,15.473,-12.138,27.700
441.338,258.330,15.519,-12.147,27.800
442.892,257.114,15.559,-12.162,27.900
444.449,255.897,15.593,-12.183,28.000
446.010,254.678,15.620,-12.210,28.100
447.573,253.455,15.641,-12.243,28.200
449.138,252.229,15.654,-12.283,28.300
450.704,250.998,15.659,-12.330,28.400
452.270,249.763,15.658,-12.385,28.500
453.835,248.521,15.648,-12.446,28.600
455.399,247.273,15.630,-12.516,28.700
456.960,246.018,15.603,-12.593,28.800
458.519,244.754,15.568,-12.678,28.900
460.074,243.482,15.524,-12.772,29.000
461.624,242.200,15.472,-12.873,29.100
463.168,240.907,15.413,-12.982,29.200
464.706,239.603,15.346,-13.098,29.300
466.237,238.287,15.273,-13.222,29.400
467.760,236.958,15.193,-13.353,29.500
469.275,235.616,15.107,-13.490,29.600
470.781,234.260,15.015,-13.634,29.700
472.278,232.889,14.918,-13.785,29.800
473.765,231.503,14.817,-13.942,29.900
475.241,230.101,14.710,-14.105,30.000
476.707,228.682,14.600,-14.273,30.100
478.161,227.246,14.486,-14.448,30.200
479.604,225.792,14.368,-14.627,30.300
481.035,224.320,14.248,-14.812,30.400
482.453,222.829,14.125,-15.002,30.500
483.860,221.319,14.000,-15.197,30.600
485.253,219.790,13.873,-15.396,30.700
486.634,218.240,13.745,-15.600,30.800
488.002,216.670,13.616,-15.808,30.900
489.357,215.078,13.486,-16.020,31.000
490.699,213.465,13.356,-16.236,31.100
492.029,211.831,13.226,-16.456,31.200
493.345,210.174,13.097,-16.679,31.300
494.648,208.495,12.969,-16.905,31.400
495.939,206.793,12.843,-17.134,31.500
497.217,205.068,12.718,-17.366,31.600
498.482,203.320,12.595,-17.601,31.700
499.736,201.548,12.475,-17.838,31.800
500.977,199.752,12.358,-18.077,31.900
502.207,197.932,12.243,-18.319,32.000
503.426,196.088,12.132,-18.561,32.100
504.634,194.220,12.024,-18.805,32.200
505.831,192.327,11.918,-19.049,32.300
507.018,190.410,11.815,-19.293,32.400
508.194,188.469,11.714,-19.538,32.500
509.360,186.503,11.616,-19.781,32.600
510.517,184.512,11.520,-20.024,32.700
511.665,182.498,11.427,-20.265,32.800
512.803,180.459,11.336,-20.504,32.900
513.932,178.397,11.247,-20.741,33.000
515.052,176.311,11.160,-20.976,33.100
516.164,174.202,11.075,-21.207,33.200
517.267,172.070,10.992,-21.434,33.300
518.363,169.915,10.911,-21.658,33.400
519.450,167.738,10.832,-21.878,33.500
520.529,165.540,10.754,-22.092,33.600
521.600,163.320,10.677,-22.302,33.700
522.664,161.080,10.602,-22.506,33.800
523.721,158.819,10.529,-22.703,33.900
524.770,156.539,10.457,-22.895,34.000
525.812,154.241,10.386,-23.080,34.100
526.847,151.924,10.316,-23.257,34.200
527.876,149.589,10.247,-23.427,34.300
528.897,147.239,10.179,-23.588,34.400
529.911,144.872,10.112,-23.742,34.500
530.919,142.491,10.046,-23.886,34.600
531.921,140.095,9.980,-24.021,34.700
532.915,137.687,9.915,-24.146,34.800
533.904,135.266,9.850,-24.261,34.900
534.885,132.835,9.786,-24.366,35.000
535.861,130.393,9.722,-24.460,35.100
536.830,127.943,9.659,-24.542,35.200
537.793,125.485,9.596,-24.612,35.300
538.749,123.021,9.532,-24.671,35.400
539.699,120.552,9.469,-24.716,35.500
540.643,118.078,9.406,-24.749,35.600
541.580,115.602,9.342,-24.768,35.700
542.511,113.125,9.278,-24.773,35.800
543.436,110.648,9.214,-24.764,35.900
544.354,108.173,9.150,-24.741,36.000
545.266,105.701,9.085,-24.702,36.100
546.171,103.233,9.019,-24.648,36.200
547.070,100.772,8.953,-24.577,36.300
547.962,98.318,8.886,-24.491,36.400
548.847,95.874,8.818,-24.387,36.500
549.725,93.441,8.749,-24.267,36.600
550.596,91.021,8.679,-24.129,36.700
551.461,88.616,8.607,-23.973,36.800
552.318,86.227,8.535,-23.799,36.900
553.168,83.857,8.461,-23.606,37.000
554.010,81.507,8.385,-23.395,37.100
554.844,79.178,8.306,-23.166,37.200
555.671,76.874,8.225,-22.918,37.300
556.489,74.596,8.140,-22.651,37.400
557.299,72.345,8.052,-22.366,37.500
558.100,70.123,7.960,-22.062,37.600
558.891,67.933,7.864,-21.739,37.700
559.672,65.776,7.763,-21.397,37.800
560.443,63.654,7.658,-21.036,37.900
561.204,61.569,7.547,-20.656,38.000
561.952,59.523,7.430,-20.257,38.100
562.689,57.518,7.308,-19.839,38.200
563.414,55.556,7.179,-19.401,38.300
564.125,53.639,7.044,-18.945,38.400
564.822,51.768,6.901,-18.468,38.500
565.505,49.946,6.751,-17.972,38.600
566.172,48.174,6.594,-17.457,38.700
566.824,46.455,6.428,-16.921,38.800
567.458,44.791,6.254,-16.367,38.900
568.074,43.183,6.071,-15.792,39.000
568.672,41.633,5.878,-15.197,39.100
569.249,40.144,5.676,-14.582,39.200
569.806,38.717,5.465,-13.948,39.300
570.342,37.355,5.243,-13.293,39.400
570.855,36.059,5.010,-12.617,39.500
571.344,34.832,4.767,-11.922,39.600
571.808,33.676,4.512,-11.206,39.700
572.246,32.592,4.245,-10.470,39.800
572.656,31.582,3.967,-9.713,39.900
573.038,30.650,3.676,-8.936,40.000
573.391,29.796,3.372,-8.138,40.100
573.712,29.023,3.055,-7.319,40.200
574.001,28.333,2.725,-6.479,40.300
574.257,27.728,2.380,-5.619,40.400
574.477,27.210,2.022,-4.737,40.500
574.661,26.781,1.649,-3.835,40.600
574.806,26.443,1.262,-2.911,40.700
574.913,26.199,0.859,-1.966,40.800
574.978,26.051,0.440,-1.000,40.900
575.000,26.000,0.005,-0.012,41.000
